Time Step,Discharge rate,Sugar feed rate,Soil bean feed rate,Aeration rate,Back pressure,Water injection/dilution,pH,Temperature,Acid flow rate,Base flow rate,Cooling water,Heating water,Vessel Weight,Dissolved oxygen concentration,Yield Per Step
0.2,0.0,8.448,22.497,29.847,0.587,0.0,6.464279513501342,297.7732204960991,0.0,10.828492922693298,0.0001,150.32858469887745,62508.83713615101,14.628389156442276,0.0579725293001834
0.4,0.0,8.448,22.497,29.847,0.587,0.0,6.465136018852985,297.9118688123691,0.0,25.11668752215641,0.0001,45.35600078018004,62516.15066189967,14.60610465764613,0.0
0.6000000000000001,0.0,8.448,22.497,29.847,0.587,0.0,6.474930834301586,297.8876386952973,0.0,39.57947064340895,0.0001,0.0001,62526.40839854636,14.584154028299205,0.0
0.8,0.0,8.448,22.497,29.847,0.587,0.0,6.490227182025373,298.0980151719746,0.0,50.09775074522854,0.0001,64.40347512957797,62538.78710484042,14.558711614695898,0.0
1.0,0.0,8.448,22.497,29.847,0.587,0.0,6.508911341681691,298.0092934691401,0.0,54.50804932398067,68.54816140535999,6.440347512957797,62552.05765503767,14.5444835700802,0.0
1.2000000000000002,0.0,8.448,22.497,29.847,0.587,0.0,6.522863913837035,297.9355933837552,0.0,51.45117692034756,40.03691930142435,0.6440347512957798,62564.70825169324,14.510071356946629,0.0
1.4,0.0,8.448,22.497,29.847,0.587,0.0,6.532261388941093,298.0949099317776,0.0,42.83963625976442,12.011075790427304,52.84784245723853,62575.5926056933,14.499422087331798,0.0
1.6,0.0,8.448,22.497,29.847,0.587,0.0,6.5318253046776045,298.0096511941169,0.0,30.468905195883103,65.11278738935803,5.284784245723853,62583.92447156062,14.472118351419692,0.0
1.8,0.0,8.448,22.497,29.847,0.587,0.0,6.522454412393906,297.94908511449745,0.0,18.290285601558544,38.06277122790962,0.5284784245723854,62589.78299361422,14.450044117788508,0.0
2.0,0.0,8.448,22.497,29.847,0.587,0.0,6.5070070118029575,298.0889081163054,0.0,9.85786170104338,11.418831368372889,45.10088779907622,62593.89952758615,14.423834908750017,0.0
2.2,0.0,8.448,22.497,29.847,0.587,0.0,6.490522657523733,298.0240169804667,0.0,7.595737598490864,58.20270438291241,4.510088779907622,62597.55184320708,14.406573425981293,0.0
2.4000000000000004,0.0,8.448,22.497,29.847,0.587,0.0,6.476989276887282,297.9697993883723,0.0,11.911311589142606,38.10064436645116,0.4510088779907621,62602.09178137416,14.368762979369375,0.0
2.6,0.0,8.448,22.497,29.847,0.587,0.0,6.469635861211948,297.9417388470373,0.0,21.62724038902398,20.782895380172967,0.0451008877990762,62608.63316087765,14.340815707368067,0.0
2.8000000000000003,0.0,8.448,22.497,29.847,0.587,0.0,6.469607178752193,298.0356871902457,0.0,34.273708289623144,6.23486861405189,27.298890349606303,62617.75453460965,14.3124171758644,0.0
3.0,0.0,8.448,22.497,29.847,0.587,0.0,6.477692350921699,298.00147471433854,0.0,46.92739993705272,36.67270784486453,2.7298890349606304,62629.46875102698,14.291703821828465,0.0
3.2,0.0,14.003,22.497,29.847,0.587,0.0,6.4897997350636905,297.9748735486344,0.0,56.34384841978591,25.50306071704261,0.272988903496063,62644.61131265996,14.258458408467456,0.0
3.4000000000000004,0.0,14.003,22.497,29.847,0.587,0.0,6.503821544971252,297.9635734504059,0.0,60.930114725266414,16.637553906104955,0.0272988903496063,62660.69671123001,14.229041412225357,0.0
3.6,0.0,14.003,22.497,29.847,0.587,0.0,6.515566102856767,297.96148547048904,0.0,59.91424882952337,11.996286833841822,0.0027298890349606,62676.564719006994,14.194686370937612,0.0
3.8,0.0,14.003,22.497,29.847,0.587,0.0,6.523200513581122,297.9657514315829,0.0,54.21415532865616,9.994688889467142,0.000272988903496,62691.26361770959,14.16364071260547,0.0
4.0,0.0,14.003,22.497,29.847,0.587,0.0,6.525187217097022,297.9738760079828,0.0,45.46649161426524,10.037810459555686,0.0001,62704.17358999174,14.133498717388507,0.0
4.2,0.0,14.003,31.281,29.847,0.587,0.0,6.519489096369812,297.9824414007479,0.0,35.929518502242225,11.524473293672967,0.0001,62716.73341780293,14.081715471796358,0.0
4.4,0.0,14.003,31.281,29.847,0.587,0.0,6.509470358863719,297.9930116617846,0.0,28.678927241553644,13.438949774004016,0.0001,62727.817132428616,14.050150342927935,0.0
4.6000000000000005,0.0,14.003,31.281,29.847,0.587,0.0,6.497571403049251,298.0042383824924,0.0,25.425411168759112,16.36300191396066,0.0001,62738.24095132386,14.015834113949326,0.0
4.800000000000001,0.0,14.003,31.281,29.847,0.587,0.0,6.486752855550419,298.0151041222266,0.0,26.923818564110817,19.89488091731181,0.0001,62748.97429774839,13.978429486613043,0.0
5.0,0.0,14.003,31.281,29.847,0.587,0.0,6.479970222334954,298.0260823893014,0.0,32.74008452113308,23.71830006376277,0.0001,62760.90689909792,13.941820920750615,0.0
5.2,0.0,14.003,31.281,29.847,0.587,0.0,6.477696415853603,298.0342048631624,0.0,41.259623272102026,27.99071374005669,0.0001,62773.49953796428,13.896746758344818,0.0
5.4,0.0,14.003,31.281,29.847,0.587,0.0,6.480481382879066,298.041113301723,0.0,50.68681058963016,31.6887198178309,0.0001,62788.02053832483,13.8537478773707,0.0
5.6000000000000005,0.0,14.003,31.281,29.847,0.587,0.0,6.4864907463246775,298.0451892442081,0.0,58.99784656541976,35.29389493587905,0.0001,62804.232065749056,13.806253283962642,0.0
5.800000000000001,0.0,14.003,31.281,29.847,0.587,0.0,6.494710184078583,298.04884948551654,0.0,64.91074921792865,38.19003061864157,0.0001,62821.650659321735,13.760226295669204,0.0
6.0,0.0,14.003,31.281,29.847,0.587,0.0,6.504048421294689,298.0541467577396,0.0,67.53894579368858,41.116840959227176,0.0001,62839.61198954395,13.715550349368604,0.0
6.2,0.0,14.003,31.281,29.847,0.587,0.0,6.510825535093777,298.0571083241732,0.0,66.43525005855666,44.7488037732399,0.0001,62857.33686849792,13.663941670831948,0.0
6.4,0.0,14.003,31.281,29.847,0.587,0.0,6.513826078167541,298.0594949043609,0.0,62.63268944687642,47.76131806637855,0.0001,62874.27596975865,13.611096587522969,0.0
6.6000000000000005,0.0,14.003,31.281,29.847,0.587,0.0,6.512111201453784,298.0606365295905,0.0,57.63410316273525,50.70403863939765,0.0001,62890.181104981966,13.554808216895232,0.0
6.800000000000001,0.0,14.003,31.281,29.847,0.587,0.0,6.506150376321787,298.0605632442193,0.0,53.324849114678685,53.31105890573346,0.0001,62905.19223789001,13.495795987900136,0.0
7.0,0.0,14.003,31.281,29.847,0.587,0.0,6.497749222426471,298.06040232751803,0.0,51.39876248691284,55.551083123081554,0.0001,62919.800237911775,13.435552935087504,0.0
7.2,0.0,14.003,31.281,29.847,0.587,0.0,6.489526738309413,298.0624604784592,0.0,52.82755466067877,57.76723815965843,0.0001,62934.70024180583,13.37578809709689,0.0
7.4,0.0,14.003,31.281,29.847,0.587,0.0,6.482088138227828,298.0615932919837,0.0,57.53694539235239,60.74359439153688,0.0001,62950.5519738242,13.311445867721035,0.0
7.6,0.0,14.003,31.281,29.847,0.587,0.0,6.478146662397483,298.0642707344563,0.0,65.21977676031406,62.77124686765367,0.0001,62967.98055681589,13.249716438168926,0.0
7.800000000000001,0.0,14.003,31.281,29.847,0.587,0.0,6.480018215504488,298.07428630405536,0.0,74.47023632178322,66.01121686865105,0.0001,62987.32215530547,13.189941739365224,0.0
8.0,0.0,14.003,31.281,29.847,0.587,0.0,6.486012983290158,298.0845737671613,0.0,82.96419870313981,71.85666010390312,0.0001,63008.40963630431,13.1255366291256,0.0
8.200000000000001,0.0,14.003,31.281,45.254,0.587,0.0,6.493402023050621,298.0908363868459,0.0,89.06533151868192,78.11645450554002,0.0001,63030.741977623766,13.27743112833979,0.0
8.4,0.0,14.003,31.281,45.254,0.587,0.0,6.499563913139645,298.09141081211084,0.0,92.21946950493349,83.3714185919836,0.0001,63053.70830039787,13.21239561815635,0.0
8.6,0.0,14.003,31.281,45.254,0.587,0.0,6.503465765433371,298.08959375085715,0.0,92.91733817681695,86.92899016746685,0.0001,63076.80789962034,13.145214258678584,0.0
8.8,0.0,14.003,31.281,45.254,0.587,0.0,6.507844844520537,298.0994680014323,0.0,92.05795197622996,89.7257012996136,0.0001,63099.748577685416,13.080777328062736,0.0
9.0,0.0,14.003,31.281,45.254,0.587,0.0,6.509433237380294,298.1068377237312,0.0,89.43813671594935,96.50571136458174,0.0001,63122.1489524315,13.00922174017783,0.0
9.2,0.0,14.003,31.281,45.254,0.587,0.0,6.50707945763782,298.10888710692143,0.0,86.19364488833081,102.70425873210078,0.0001,63143.874169481714,12.933064233112583,0.0
9.4,0.0,14.003,31.281,45.254,0.587,0.0,6.502528826376312,298.11314087026284,0.0,83.89466508790929,107.36243765541138,0.0001,63165.1282273452,12.855412056082349,0.0
9.6,0.0,14.003,31.281,45.254,0.587,0.0,6.49917661959097,298.13103106886143,0.0,83.41052851274627,112.8978821438246,0.0001,63186.30305032093,12.77747468061944,0.0
