Time Step,Discharge rate,Sugar feed rate,Soil bean feed rate,Aeration rate,Back pressure,Water injection/dilution,pH,Temperature,Acid flow rate,Base flow rate,Cooling water,Heating water,Vessel Weight,Dissolved oxygen concentration,Yield Per Step
0.2,0.0,7.361,23.214,31.255,0.602,0.0,6.464281872024132,297.7732893202942,0.0,10.828492922693298,0.0001,150.32858469887745,62508.552594055385,14.758196217499464,0.0579721861360699
0.4,0.0,7.361,23.214,31.255,0.602,0.0,6.465140100800426,297.9119587116698,0.0,25.11574411304061,0.0001,45.342235941155,62515.58196254542,14.736087863393022,0.0
0.6000000000000001,0.0,7.361,23.214,31.255,0.602,0.0,6.4749358027716735,297.88779914860896,0.0,39.57688880248409,0.0001,0.0001,62525.55570585869,14.714321481155451,0.0
0.8,0.0,7.361,23.214,31.255,0.602,0.0,6.490232121248349,298.0980777356137,0.0,50.093184123433154,0.0001,64.35548704035082,62537.65101892701,14.689026334197845,0.0
1.0,0.0,7.361,23.214,31.255,0.602,0.0,6.508915164767797,298.009446655393,0.0,54.50150994579808,68.51987731242173,6.4355487040350825,62550.6370210777,14.675094440982727,0.0
1.2000000000000002,0.0,7.361,23.214,31.255,0.602,0.0,6.522865814903921,297.93580553638543,0.0,51.44311187506096,40.04298031926024,0.6435548704035083,62563.00484501164,14.64076142686842,0.0
1.4,0.0,7.361,23.214,31.255,0.602,0.0,6.532260358202342,298.0950851102716,0.0,42.830813520308425,12.012894095778073,52.81643868926918,62573.60471656923,14.630498168919372,0.0
1.6,0.0,7.361,23.214,31.255,0.602,0.0,6.531821269560201,298.0098895064283,0.0,30.460498217788235,65.10936309352086,5.281643868926918,62581.65289956106,14.603407035262324,0.0
1.8,0.0,7.361,23.214,31.255,0.602,0.0,6.522448077821766,297.94935855085447,0.0,18.283493143009125,38.08797459861548,0.5281643868926919,62587.22779407741,14.581644086615327,0.0
2.0,0.0,7.361,23.214,31.255,0.602,0.0,6.506999947408107,298.0891659502751,0.0,9.853600999550048,11.426392379584644,45.07665013903956,62591.06147122541,14.555711615155651,0.0
2.2,0.0,7.361,23.214,31.255,0.602,0.0,6.490516616410767,298.02432161864346,0.0,7.594297690501035,58.21487300355416,4.507665013903956,62594.43021242548,14.53886825945938,0.0
2.4000000000000004,0.0,7.361,23.214,31.255,0.602,0.0,6.476985837925578,297.97012134828924,0.0,11.912282434541694,38.13874623029294,0.4507665013903956,62598.688953591816,14.501208445702115,0.0
2.6,0.0,7.361,23.214,31.255,0.602,0.0,6.4696360037352,297.942056897431,0.0,21.629581558550505,20.838046144455703,0.0450766501390395,62604.949730159096,14.473552758889836,0.0
2.8000000000000003,0.0,7.361,23.214,31.255,0.602,0.0,6.46961120207154,298.0360556986315,0.0,34.2759890294623,6.251413843336711,27.29593432718731,62613.79085250959,14.445440592784154,0.0
3.0,0.0,7.361,23.214,31.255,0.602,0.0,6.477699924009235,298.0018536131498,0.0,46.9280700808941,36.71861729262202,2.7295934327187314,62625.22347770729,14.425146430673454,0.0
3.2,0.0,15.235,23.214,31.255,0.602,0.0,6.489793482266759,297.97507978677163,0.0,56.34149010392083,25.56599549111494,0.2729593432718731,62640.71003658076,14.39227467729854,0.0
3.4000000000000004,0.0,15.235,23.214,31.255,0.602,0.0,6.5038021901048495,297.9636775767719,0.0,60.93031423633331,16.65505152487055,0.0272959343271873,62657.13981879244,14.36319729442347,0.0
3.6,0.0,15.235,23.214,31.255,0.602,0.0,6.515537203729234,297.96152966647946,0.0,59.92218901910865,11.98758477673136,0.0027295934327187,62673.35292216763,14.329139221072062,0.0
